Motor,Track #,Label,Number spots,Number Gaps,Longest Gap,Number Splits,Number Merges,Number Complex,Track Duration,Track start,Track stop,Track Displacement,Track Index,Track ID,Track X Location,Track Y Location,Track Z Location,Track Mean Speed,Track Max Speed,Track Min Speed,Track Median Speed,Track STD Speed,Track Mean Quality,Track Max Quality,Track Min Quality,Track Median Quality,Track Std Quality
Kinesin-4,4,Track_359,21,0,0,0,0,0,11.1,0,11.1,5.155,358,359,30.96,54.439,0,0.465,1.66,0.011,0.367,0.431,722.528,915.305,387.551,724.874,128.173
Kinesin-4,5,Track_864,5,0,0,0,0,0,2.22,6.105,8.325,1.389,863,864,48.022,38.98,0,0.626,0.724,0.531,0.682,0.092,556.954,784.708,397.062,456.742,160.219
Kinesin-4,6,Track_955,5,0,0,0,0,0,2.22,6.105,8.325,1.117,954,955,47.647,19.963,0,0.518,0.67,0.348,0.599,0.145,885.57,964.921,765.206,904.586,71.649
Kinesin-4,7,Track_1052,2,0,0,0,0,0,0.555,7.77,8.325,0.303,1051,1052,12.312,60.264,0,0.546,0.546,0.546,0.546,NaN,551.507,631.79,471.224,631.79,80.283
Kinesin-4,8,Track_1187,5,0,0,0,0,0,2.22,8.88,11.1,1.309,1186,1187,22.511,43.946,0,0.593,0.695,0.489,0.643,0.094,639.757,745.632,528.384,683.011,85.92
Kinesin-4,9,Track_1306,11,0,0,0,0,0,5.55,10.545,16.095,1.206,1305,1306,50.287,22.852,0,0.497,1.224,0.07,0.478,0.291,588.005,1174.565,202.712,343.758,367.071
Kinesin-4,10,Track_1320,16,0,0,0,0,0,8.325,11.1,19.425,2.393,1319,1320,23.333,39.756,0,0.809,2.261,0.419,0.598,0.558,731.811,1205.654,273.579,764.429,186.48
Kinesin-4,11,Track_1333,8,1,2,0,0,0,4.995,11.655,16.65,1.468,1332,1333,51.297,23.742,0,0.414,0.798,0.05,0.347,0.253,587.682,963.638,126.052,781.588,338.767
Kinesin-4,12,Track_1422,5,0,0,0,0,0,2.22,11.655,13.875,1.244,1421,1422,28.686,32.399,0,0.561,0.668,0.405,0.604,0.112,656.477,795.017,312.626,719.676,174.216
Kinesin-4,13,Track_2276,5,0,0,0,0,0,2.22,22.755,24.975,1.336,2275,2276,45.05,44.119,0,0.623,0.686,0.547,0.639,0.058,559.408,762.035,291.565,587.258,153.603
Kinesin-4,14,Track_2320,11,0,0,0,0,0,5.55,22.755,28.305,2.527,2319,2320,12.224,59.59,0,0.479,1.452,0.1,0.43,0.367,829.81,1085.112,127.229,843.229,247.352
Kinesin-4,15,Track_2596,59,1,1,0,0,0,32.745,25.53,58.275,12.519,2595,2596,9.876,51.527,0,0.589,2.435,0.071,0.497,0.433,586.177,1064.659,88.768,606.815,250.663
Kinesin-4,16,Track_2645,36,0,0,0,0,0,19.425,26.085,45.51,7.883,2644,2645,56.54,49.203,0,0.504,1.522,0.165,0.365,0.353,620.135,1119.503,123.422,645.588,223.646
Kinesin-4,17,Track_2767,7,0,0,0,0,0,3.33,28.305,31.635,1.528,2766,2767,3.311,51.576,0,0.46,1.051,0.299,0.375,0.292,568.424,773.863,489.464,543.126,89.83
Kinesin-4,18,Track_2781,40,0,0,0,0,0,21.645,28.305,49.95,0.41,2780,2781,27.673,38.75,0,0.196,0.691,0.011,0.094,0.187,697.486,918.571,261.037,716.974,121.807
Kinesin-4,19,Track_2812,10,0,0,0,0,0,4.995,28.305,33.3,2.501,2811,2812,4.05,43.575,0,0.558,1.458,0.255,0.495,0.349,554.89,683.734,117.844,608.483,157.15
Kinesin-4,20,Track_3199,40,0,0,0,0,0,21.645,33.855,55.5,9.305,3198,3199,43.853,55.032,0,0.771,2.503,0.274,0.533,0.618,586.456,1034.707,96.212,649.136,294.475
Kinesin-4,21,Track_3213,34,0,0,0,0,0,18.315,32.745,51.06,1.308,3212,3213,12.633,43.151,0,0.151,0.835,0.005,0.064,0.205,717.021,1375.48,177.495,643.927,310.539
Kinesin-4,22,Track_3253,42,0,0,0,0,0,22.755,33.855,56.61,10.837,3252,3253,74.713,12.832,0,0.482,1.889,0.005,0.357,0.428,882.844,1544.514,179.93,1029.558,503.985
Kinesin-4,23,Track_3256,17,0,0,0,0,0,8.88,33.3,42.18,3.268,3255,3256,14.451,47.276,0,0.409,1.077,0.122,0.31,0.311,564.368,832.331,141.538,561.21,163.876
Kinesin-4,24,Track_3745,10,0,0,0,0,0,4.995,39.405,44.4,2.424,3744,3745,30.223,42.873,0,0.518,1.573,0.142,0.437,0.417,673.436,766.232,555.768,697.677,57.27
Kinesin-4,25,Track_4017,5,0,0,0,0,0,2.22,42.18,44.4,1.263,4016,4017,40.055,48.89,0,0.57,0.725,0.312,0.626,0.179,589.386,728.048,456.146,556.748,103.203
Kinesin-4,26,Track_4113,13,0,0,0,0,0,6.66,44.4,51.06,2.209,4112,4113,30.156,42.171,0,0.482,1.696,0.017,0.437,0.441,579.476,801.04,237.69,607.322,179.427
Kinesin-4,27,Track_4157,5,0,0,0,0,0,2.22,44.955,47.175,1.125,4156,4157,44.145,59.094,0,0.507,0.559,0.461,0.504,0.04,590.889,904.219,376.336,482.933,221.586
Kinesin-4,28,Track_4534,3,0,0,0,0,0,1.11,48.84,49.95,0.349,4533,4534,51.107,38.858,0,0.319,0.322,0.315,0.322,0.006,612.49,762.473,334.242,740.753,196.951
Kinesin-4,29,Track_4596,17,0,0,0,0,0,8.88,49.395,58.275,4.695,4595,4596,15.772,41.599,0,0.553,2.092,0.194,0.427,0.48,870.231,1259.976,92.059,847.873,256.708
Kinesin-4,30,Track_4601,12,0,0,0,0,0,6.105,50.505,56.61,3.568,4600,4601,70.35,72.648,0,0.636,1.56,0.244,0.479,0.448,1685.625,2310.751,1508.759,1570.671,236.538
Kinesin-4,31,Track_4622,5,0,0,0,0,0,2.22,50.505,52.725,1.031,4621,4622,45.248,17.87,0,0.528,0.619,0.472,0.517,0.064,563.477,656.488,506.976,543.317,55.931
Kinesin-4,32,Track_4880,10,0,0,0,0,0,4.995,53.28,58.275,1.366,4879,4880,11.028,45.096,0,0.492,0.989,0.321,0.447,0.197,611.957,824.916,396.642,688.24,165.258
Kinesin-4,33,Track_4901,6,0,0,0,0,0,2.775,52.725,55.5,1.032,4900,4901,46.693,19.124,0,0.375,0.506,0.042,0.448,0.19,630.208,764.013,186.321,727.177,201.755
Kinesin-4,34,Track_5107,15,0,0,0,0,0,7.77,56.055,63.825,2.805,5106,5107,11.345,41.767,0,0.5,1.682,0.036,0.462,0.38,978.177,1704.652,191.541,948.859,352.184
Kinesin-4,35,Track_5153,18,0,0,0,0,0,9.435,56.055,65.49,4.331,5152,5153,24.805,51.248,0,0.518,1.788,0.227,0.372,0.406,577.634,940.562,103.674,601.605,201.231
Kinesin-4,36,Track_5183,15,0,0,0,0,0,7.77,56.055,63.825,2.694,5182,5183,51.672,25.294,0,0.423,1.525,0.04,0.405,0.358,886.911,1108.793,567.272,900.285,157.585
Kinesin-4,37,Track_5201,5,0,0,0,0,0,2.22,56.055,58.275,0.884,5200,5201,28.078,38.942,0,0.492,0.708,0.096,0.661,0.278,731.002,870.691,383.117,853.377,187.016
Kinesin-4,38,Track_5205,5,0,0,0,0,0,2.22,56.055,58.275,0.864,5204,5205,34.919,42.403,0,0.39,0.528,0.316,0.39,0.098,684.524,770.77,541.939,731.298,90.018
Kinesin-4,39,Track_5364,4,0,0,0,0,0,1.665,58.83,60.495,0.629,5363,5364,70.438,71.006,0,0.379,0.4,0.355,0.381,0.023,1969.639,2428.698,1401.455,2293.558,413.712
Kinesin-4,40,Track_5400,30,1,2,0,0,0,17.205,58.83,76.035,6.516,5399,5400,56.112,48.95,0,0.557,2.106,0.104,0.426,0.411,601.488,1205.115,108.959,711.059,283.043
Kinesin-4,41,Track_5425,5,0,0,0,0,0,2.22,58.83,61.05,0.841,5424,5425,60.372,51.139,0,0.382,0.4,0.34,0.398,0.028,725.884,815.189,640.732,734.292,56.874
Kinesin-4,42,Track_6158,20,0,0,0,0,0,10.545,67.155,77.7,5.04,6157,6158,46.424,29.678,0,0.536,2.045,0.145,0.42,0.447,1001.239,1419.142,369.591,1058.532,239.454
Kinesin-4,43,Track_6229,3,0,0,0,0,0,1.11,68.265,69.375,0.764,6228,6229,16.635,40.949,0,0.72,0.758,0.682,0.758,0.053,609.747,876.874,336.001,616.366,220.86
Kinesin-4,44,Track_6439,3,0,0,0,0,0,1.11,70.485,71.595,0.487,6438,6439,14.842,39.42,0,0.44,0.479,0.401,0.479,0.055,576.561,897.935,221.035,610.712,277.396
Kinesin-4,45,Track_7030,10,0,0,0,0,0,4.995,78.255,83.25,2.871,7029,7030,49.144,49.733,0,0.576,1.646,0.364,0.473,0.405,810.978,1161.288,497.289,784.144,207.831
Kinesin-4,46,Track_7518,11,0,0,0,0,0,5.55,83.25,88.8,0.941,7517,7518,48.767,52.938,0,0.19,0.445,0.029,0.073,0.194,626.474,719.065,277.907,658.051,115.952
Kinesin-4,47,Track_9062,4,0,0,0,0,0,1.665,100.455,102.12,0.706,9061,9062,24.147,39.412,0,0.425,0.498,0.379,0.397,0.064,582.337,701.912,523.161,579.875,72.737
Kinesin-4,48,Track_9076,5,0,0,0,0,0,2.22,100.455,102.675,1.414,9075,9076,43.779,53.04,0,0.637,0.765,0.552,0.627,0.09,618.591,844.949,370.642,607.235,153.522
Kinesin-4,49,Track_9337,7,1,2,0,0,0,4.44,103.23,107.67,1.259,9336,9337,41.738,40.76,0,0.449,0.771,0.107,0.457,0.219,571.596,988.671,122.413,678.372,283.57
Kinesin-4,50,Track_9357,5,0,0,0,0,0,2.22,103.23,105.45,0.981,9356,9357,42.105,42.56,0,0.442,0.476,0.394,0.46,0.036,890.181,959.357,806.105,890.062,52.329
Kinesin-4,51,Track_9451,3,0,0,0,0,0,1.11,104.34,105.45,0.352,9450,9451,25.44,61.406,0,0.317,0.391,0.244,0.391,0.104,773.23,899.654,561.083,858.953,150.928
Kinesin-4,52,Track_9808,10,0,0,0,0,0,4.995,108.78,113.775,3.796,9807,9808,38.436,61.223,0,0.76,2.492,0.293,0.581,0.661,595.267,927.754,411.04,569.11,146.777
Kinesin-4,53,Track_9826,3,0,0,0,0,0,1.11,108.78,109.89,0.334,9825,9826,48.312,38.809,0,0.301,0.382,0.22,0.382,0.114,758.579,849.063,670.485,756.19,72.924
Kinesin-4,54,Track_10447,4,0,0,0,0,0,1.665,114.885,116.55,0.954,10446,10447,18.051,47.666,0,0.587,0.623,0.552,0.584,0.036,1312.575,1382.852,1121.183,1380.414,110.691
Kinesin-4,55,Track_10617,86,1,1,0,0,0,47.73,117.105,164.835,4.53,10616,10617,16.753,72.67,0,0.245,1.378,0.006,0.181,0.276,1127.035,2041.696,96.739,1410.399,684.908
Kinesin-4,56,Track_10630,23,1,2,0,0,0,13.32,117.105,130.425,5.482,10629,10630,32.781,5.033,0,0.386,1.864,0.025,0.299,0.382,1679.322,2089.759,1168.549,1691.328,208.994
Kinesin-4,57,Track_10733,38,3,2,0,0,0,23.31,119.325,142.635,2.862,10732,10733,36.408,8.897,0,0.514,1.777,0.073,0.474,0.352,640.894,1704.473,92.074,405.455,555.199
Kinesin-4,58,Track_11451,7,0,0,0,0,0,3.33,126.54,129.87,2.725,11450,11451,43.657,51.687,0,0.82,2.699,0.315,0.534,0.925,578.909,761.025,105.563,689.977,227.518
Kinesin-4,59,Track_11570,3,0,0,0,0,0,1.11,128.205,129.315,0.461,11569,11570,43.309,49.482,0,0.415,0.44,0.391,0.44,0.034,792.477,1318.301,454.83,604.301,376.787
Kinesin-4,60,Track_11616,30,2,1,0,0,0,17.205,128.205,145.41,1.492,11615,11616,68.684,67.833,0,0.379,2.665,0.009,0.224,0.546,1420.802,2384.583,97.632,1604.813,693.004
Kinesin-4,61,Track_12001,25,3,2,0,0,0,15.54,133.755,149.295,3.086,12000,12001,38.569,11.017,0,0.523,2.162,0.092,0.416,0.428,957.219,2405.715,89.927,415.11,848.728
Kinesin-4,62,Track_12290,10,0,0,0,0,0,4.995,136.53,141.525,3.381,12289,12290,55.258,45.749,0,0.697,2.34,0.411,0.514,0.619,808.058,1073.784,619.212,797.66,128.065
Kinesin-4,63,Track_12830,3,0,0,0,0,0,1.11,142.08,143.19,0.744,12829,12830,28.927,33.045,0,0.67,0.683,0.657,0.683,0.018,588.888,691.617,465.156,609.89,93.638
Kinesin-4,64,Track_13064,38,1,2,0,0,0,21.645,144.855,166.5,4.709,13063,13064,42.116,14.658,0,0.382,1.273,0.02,0.263,0.336,1448.045,2436.23,92.182,1623.762,671.866
Kinesin-4,65,Track_13434,21,1,1,0,0,0,11.655,149.295,160.95,3.856,13433,13434,51.525,14.163,0,0.381,1.82,0.008,0.373,0.415,678.259,1394.592,87.486,692.138,539.531
Kinesin-4,66,Track_13515,7,1,2,0,0,0,4.44,150.405,154.845,2.032,13514,13515,48.92,51.794,0,0.48,0.615,0.245,0.54,0.137,749.455,1053.166,401.734,778.292,231.083
Kinesin-4,67,Track_13667,10,0,0,0,0,0,4.995,152.07,157.065,1.306,13666,13667,28.794,32.883,0,0.372,1.666,0.004,0.139,0.539,582.734,890.211,107.756,740.07,252.913
Kinesin-4,68,Track_14043,20,0,0,0,0,0,10.545,155.955,166.5,3.359,14042,14043,51.817,11.567,0,0.32,1.225,0.019,0.241,0.314,960.215,1353.386,736.746,929.338,174.721
Kinesin-4,69,Track_14279,11,1,1,0,0,0,6.105,158.73,164.835,2.904,14278,14279,29.307,51.034,0,0.5,0.895,0.243,0.483,0.178,566.653,1183.609,161.457,602.09,312.248
Kinesin-4,70,Track_14483,10,0,0,0,0,0,4.995,161.505,166.5,1.301,14482,14483,16.278,68.672,0,0.333,1.422,0.019,0.2,0.425,1641.505,2215.998,990.064,1861.934,421.87
Kinesin-4,71,Track_14742,88,1,1,0,0,0,48.84,164.28,213.12,8.09,14741,14742,47.287,19.499,0,0.224,1.614,0.004,0.159,0.296,1238.306,1851.572,128.734,1228.312,275.571
Kinesin-4,72,Track_14749,17,0,0,0,0,0,8.88,164.28,173.16,3.901,14748,14749,56.913,19.714,0,0.513,1.461,0.119,0.45,0.346,1147.066,1589.911,151.827,1257.506,395.094
Kinesin-4,73,Track_14834,35,1,1,0,0,0,19.425,164.835,184.26,3.909,14833,14834,51.544,6.446,0,0.456,1.636,0.069,0.314,0.352,604.506,1294.825,85.758,584.84,384.226
Kinesin-4,74,Track_15047,14,3,2,0,0,0,10.545,167.055,177.6,2.157,15046,15047,67.996,64.061,0,0.517,0.802,0.138,0.568,0.239,569.229,1389.066,104.977,213.611,522.651
Kinesin-4,75,Track_15080,10,0,0,0,0,0,4.995,167.055,172.05,3.471,15079,15080,42.388,54.932,0,0.696,1.915,0.352,0.563,0.465,810.341,972.768,736.799,803.908,69.315
Kinesin-4,76,Track_15101,4,0,0,0,0,0,1.665,167.61,169.275,0.93,15100,15101,19.543,37.305,0,0.559,0.631,0.457,0.587,0.091,563.721,669.949,350.748,655.511,127.76
Kinesin-4,77,Track_15118,7,1,2,0,0,0,4.44,167.61,172.05,1.483,15117,15118,16.278,65.501,0,0.504,0.735,0.361,0.52,0.134,1265.22,1995.05,103.292,1572.739,743.255
Kinesin-4,78,Track_15141,30,4,2,0,0,0,19.98,168.72,188.7,5.506,15140,15141,15.667,61.972,0,0.492,1.863,0.014,0.367,0.383,918.239,2005.567,93.414,1260.955,736.389
Kinesin-4,79,Track_15477,28,3,2,0,0,0,17.205,172.605,189.81,2.901,15476,15477,15.714,59.179,0,0.45,1.672,0.01,0.397,0.359,1023.153,2175.686,89.771,1298.533,797.987
Kinesin-4,80,Track_15554,6,0,0,0,0,0,2.775,172.605,175.38,0.356,15553,15554,54.366,20.541,0,0.418,0.883,0.084,0.458,0.311,894.07,1448.163,118.972,1055.133,449.529
Kinesin-4,81,Track_15976,17,2,2,0,0,0,10.545,178.155,188.7,1.202,15975,15976,68.285,67.702,0,0.314,0.697,0.024,0.371,0.21,1127.02,2057.976,90.49,1568.267,847.766
Kinesin-4,82,Track_16276,5,0,0,0,0,0,2.22,180.93,183.15,1.287,16275,16276,9.627,63.124,0,0.58,0.624,0.511,0.608,0.05,747.839,969.004,461.861,836.163,178.69
Kinesin-4,83,Track_16280,18,1,2,0,0,0,10.545,180.93,191.475,5.059,16279,16280,55.862,23.918,0,0.675,2.734,0.132,0.417,0.708,1068.843,2011.741,100.828,1359.78,626.628
Kinesin-4,84,Track_16523,5,0,0,0,0,0,2.22,183.705,185.925,0.993,16522,16523,15.263,48.558,0,0.449,0.493,0.397,0.484,0.047,730.643,1071.098,441.131,752.902,206.792
Kinesin-4,85,Track_16677,16,2,2,0,0,0,9.99,185.37,195.36,2.969,16676,16677,17.475,53.445,0,0.445,1.014,0.1,0.399,0.261,568.82,1752.832,107.924,171.812,611.26
Kinesin-4,86,Track_16706,6,0,0,0,0,0,2.775,185.925,188.7,0.877,16705,16706,7.019,63.47,0,0.353,0.512,0.222,0.378,0.128,561.293,813.525,185.356,615.272,217.824
Kinesin-4,87,Track_16869,12,0,0,0,0,0,6.105,188.145,194.25,0.926,16868,16869,53.992,25.79,0,0.394,0.868,0.166,0.332,0.202,562.46,1258.989,167.718,321.107,411.083
Kinesin-4,88,Track_16944,2,0,0,0,0,0,0.555,188.145,188.7,0.277,16943,16944,68.802,66.721,0,0.5,0.5,0.5,0.5,NaN,1777.185,1878.294,1676.077,1878.294,101.108
Kinesin-4,89,Track_17045,5,0,0,0,0,0,2.22,189.255,191.475,1.277,17044,17045,30.486,53.024,0,0.577,0.751,0.503,0.53,0.116,612.301,955.461,415.232,575.932,182.986
Kinesin-4,90,Track_17300,9,0,0,0,0,0,4.44,192.03,196.47,3.15,17299,17300,9.478,59.621,0,0.71,2.462,0.355,0.497,0.712,599.319,723.58,344.544,620.288,104.767
Kinesin-4,91,Track_17306,10,0,0,0,0,0,4.995,192.03,197.025,2.403,17305,17306,52.836,27.677,0,0.482,1.471,0.221,0.397,0.384,1496.764,1751.141,1080.463,1501.008,205.807
Kinesin-4,92,Track_17500,12,1,1,0,0,0,6.66,194.805,201.465,2.819,17499,17500,19.505,51.206,0,0.479,1.509,0.24,0.403,0.348,1627.871,2096.274,191.361,1956.245,645.56
Kinesin-4,93,Track_17749,4,0,0,0,0,0,1.665,197.58,199.245,0.595,17748,17749,11.206,40.916,0,0.358,0.606,0.232,0.238,0.214,567.749,830.45,213.162,791.584,256.055
Kinesin-4,94,Track_18032,6,0,0,0,0,0,2.775,200.355,203.13,0.774,18031,18032,21.869,49.988,0,0.286,0.485,0.042,0.38,0.213,2107.983,2309.079,1962.269,2195.248,131.923
Kinesin-4,95,Track_18268,62,3,1,0,0,0,35.52,203.13,238.65,10.499,18267,18268,22.253,48.12,0,0.31,2.26,0.007,0.061,0.446,1836.189,2431.519,193.087,1987.665,511.813
Kinesin-4,96,Track_18935,12,0,0,0,0,0,6.105,211.455,217.56,0.965,18934,18935,52.258,23.767,0,0.168,0.466,0.006,0.06,0.17,1686.288,2058.51,1254.3,1807.963,230.369
Kinesin-4,97,Track_18939,5,0,0,0,0,0,2.22,211.455,213.675,1.389,18938,18939,16.904,43.917,0,0.641,0.894,0.443,0.705,0.201,570.879,849.014,189.003,723.333,266.091
Kinesin-4,98,Track_19076,2,0,0,0,0,0,0.555,213.12,213.675,0.4,19075,19076,41.598,39.641,0,0.72,0.72,0.72,0.72,NaN,595.085,707.839,482.33,707.839,112.754
Kinesin-4,99,Track_19613,7,0,0,0,0,0,3.33,218.67,222,0.97,19612,19613,39.578,11.957,0,0.72,1.304,0.569,0.629,0.288,562.927,733.056,306.045,634.453,167.055
Kinesin-4,100,Track_19671,35,0,0,0,0,0,18.87,219.78,238.65,6.052,19670,19671,55.095,26.184,0,0.322,1.165,0.073,0.233,0.262,1307.085,2104.091,872.919,1283.597,315.46
Kinesin-4,101,Track_19731,6,0,0,0,0,0,2.775,219.225,222,1.315,19730,19731,38.406,48.211,0,0.474,0.607,0.296,0.477,0.116,671.692,862.175,221.007,747.072,209.56
Kinesin-4,102,Track_19881,2,0,0,0,0,0,0.555,222.555,223.11,0.381,19880,19881,41.422,13.65,0,0.687,0.687,0.687,0.687,NaN,629.311,656.901,601.721,656.901,27.59
Kinesin-4,103,Track_19907,9,0,0,0,0,0,4.44,222.555,226.995,0.941,19906,19907,10.302,38.337,0,0.281,0.682,0.043,0.216,0.261,735.972,1126.806,199.165,774.847,314.468
Kinesin-4,104,Track_19911,5,0,0,0,0,0,2.22,222.555,224.775,1.179,19910,19911,29.422,35.856,0,0.531,0.666,0.399,0.563,0.112,674.628,824.572,446.891,690.481,129.09
Kinesin-4,105,Track_19946,7,1,1,0,0,0,3.885,222.555,226.44,1.157,19945,19946,70.012,64.216,0,0.499,1.219,0.211,0.447,0.366,1011.479,2333.559,89.705,154.654,1015.13
Kinesin-4,106,Track_19959,5,0,0,0,0,0,2.22,222.555,224.775,0.364,19958,19959,27.333,63.821,0,0.187,0.282,0.043,0.25,0.106,712.532,823.113,537.275,718.807,98.907
Kinesin-4,107,Track_19977,9,0,0,0,0,0,4.44,223.11,227.55,2.138,19976,19977,31.12,44.75,0,0.541,1.957,0.083,0.475,0.603,927.125,1076.685,779.505,935.013,102.703
Kinesin-4,108,Track_21222,26,0,0,0,0,0,13.875,237.54,251.415,5.397,21221,21222,23.624,38.109,0,0.544,1.83,0.161,0.401,0.428,1723.98,2371.002,196.678,1912.088,588.389
Kinesin-4,109,Track_21245,63,0,0,0,0,0,34.41,236.985,271.395,2.834,21244,21245,73.385,57.011,0,0.342,1.961,0.009,0.309,0.412,1332.559,2278.847,649.362,1264.868,423.392
Kinesin-4,110,Track_21308,11,0,0,0,0,0,5.55,238.65,244.2,0.495,21307,21308,57.805,29.029,0,0.236,0.73,0.033,0.234,0.19,1037.804,1305.066,207.636,1094.214,296.436
Kinesin-4,111,Track_21463,9,1,1,0,0,0,4.995,239.205,244.2,1.824,21462,21463,32.711,43.744,0,0.326,0.692,0.161,0.307,0.163,623.195,885.069,203.754,627.008,194.991
Kinesin-4,112,Track_21939,10,0,0,0,0,0,4.995,243.645,248.64,1.343,21938,21939,30.829,50.667,0,0.593,1.37,0.294,0.424,0.389,631.536,708.996,540.057,647.169,58.559
Kinesin-4,113,Track_22163,3,0,0,0,0,0,1.11,247.53,248.64,0.823,22162,22163,51.707,8.623,0,0.741,0.968,0.514,0.968,0.321,581.214,722.085,325.678,695.88,181.008
Kinesin-4,114,Track_22407,22,1,2,0,0,0,12.765,250.305,263.07,1.07,22406,22407,59.624,32.755,0,0.342,0.936,0.038,0.331,0.225,1000.616,1266.725,211.928,1089.05,270.871
Kinesin-4,115,Track_22617,5,0,0,0,0,0,2.22,253.08,255.3,0.93,22616,22617,40.477,35.413,0,0.422,0.527,0.145,0.526,0.185,784.414,940.177,459.614,886.81,184.461
Kinesin-4,116,Track_22782,18,0,0,0,0,0,9.435,255.855,265.29,3.536,22781,22782,17.512,50.454,0,0.428,1.969,0.073,0.308,0.462,611.984,795.118,280.814,593.083,113.296
Kinesin-4,117,Track_22880,11,1,1,0,0,0,6.105,255.855,261.96,0.569,22879,22880,27.124,34.962,0,0.455,0.913,0.072,0.469,0.224,925.22,2126.959,93.234,181.812,877.74
Kinesin-4,118,Track_23094,5,0,0,0,0,0,2.22,258.63,260.85,0.788,23093,23094,27.998,34.643,0,0.381,0.425,0.348,0.375,0.032,1433.764,1718.118,1220.593,1417.179,191.626
Kinesin-4,119,Track_23131,5,0,0,0,0,0,2.22,258.63,260.85,0.903,23130,23131,40.454,12.692,0,0.408,0.61,0.295,0.369,0.139,556.046,705.821,494.501,522.191,77.92
Kinesin-4,120,Track_23384,12,0,0,0,0,0,6.105,261.405,267.51,1.6,23383,23384,58.128,30.849,0,0.415,1.056,0.15,0.259,0.328,1033.39,1400.114,229.198,1174.62,355.46
Kinesin-4,121,Track_23391,9,0,0,0,0,0,4.44,261.405,265.845,1.18,23390,23391,20.254,51.03,0,0.655,1.707,0.056,0.594,0.515,560.674,922.767,244.995,551.669,201.624
Kinesin-4,122,Track_23551,15,0,0,0,0,0,7.77,263.07,270.84,4.931,23550,23551,39.84,27.831,0,0.671,2.137,0.183,0.46,0.589,605.8,886.534,119.955,625.957,196.258
Kinesin-4,123,Track_23588,5,0,0,0,0,0,2.22,264.18,266.4,1.228,23587,23588,20.79,35.513,0,0.553,0.584,0.479,0.578,0.05,823.83,1091.273,558.853,857.867,230.184
Kinesin-4,124,Track_23798,2,0,0,0,0,0,0.555,266.955,267.51,0.305,23797,23798,3.558,42.333,0,0.549,0.549,0.549,0.549,NaN,583.955,586.552,581.357,586.552,2.597
Kinesin-4,125,Track_23803,60,0,0,0,0,0,32.745,266.955,299.7,1.626,23802,23803,57.005,28.215,0,0.203,1.204,0.003,0.134,0.223,969.089,1346.048,575.881,976.793,152.997
Kinesin-4,126,Track_23858,8,1,2,0,0,0,4.995,266.955,271.95,0.784,23857,23858,28.036,28.28,0,0.54,1.016,0.077,0.512,0.287,572.548,891.679,190.886,688.14,259.383
Kinesin-4,127,Track_23898,5,0,0,0,0,0,2.22,266.955,269.175,0.929,23897,23898,28.414,30.052,0,0.42,0.439,0.395,0.425,0.018,770.062,910.904,599.825,780.682,99.559
Kinesin-4,128,Track_24040,33,2,1,0,0,0,18.87,268.065,286.935,1.846,24039,24040,66.533,21.985,0,0.666,2.554,0.087,0.535,0.51,605.647,1326.356,86.365,284.554,487.616
Kinesin-4,129,Track_24159,10,0,0,0,0,0,4.995,269.73,274.725,1.159,24158,24159,30.623,47.333,0,0.237,0.8,0.022,0.161,0.259,768.914,1241.418,213.884,977.161,398.176
Kinesin-4,130,Track_24663,12,1,1,0,0,0,6.66,276.39,283.05,4.091,24662,24663,12.674,48.05,0,0.657,1.707,0.426,0.535,0.371,557.425,709.425,174.059,644.932,180.04
Kinesin-4,131,Track_24702,6,0,0,0,0,0,2.775,276.39,279.165,0.639,24701,24702,72.328,59.129,0,0.244,0.58,0.016,0.184,0.247,2016.432,2287.976,1666.851,2109.458,247.404
Kinesin-4,132,Track_24750,11,0,0,0,0,0,5.55,276.945,282.495,0.82,24749,24750,0.553,18.27,0,0.567,2.077,0,0.319,0.657,1198.048,2324.446,110.688,1621.049,916.336
Kinesin-4,133,Track_25038,4,0,0,0,0,0,1.665,280.83,282.495,0.567,25037,25038,29.932,54.347,0,0.343,0.617,0.046,0.365,0.286,621.927,757.73,380.004,694.502,144.362
Kinesin-4,134,Track_25413,27,1,1,0,0,0,14.985,284.715,299.7,1.38,25412,25413,3.322,17.297,0,0.103,0.448,0.003,0.05,0.113,2276.134,2445.042,2119.441,2265.594,84.175
Kinesin-4,135,Track_25564,25,0,0,0,0,0,13.32,286.38,299.7,0.592,25563,25564,30.881,33.197,0,0.421,1.658,0.007,0.181,0.488,785.015,1167.38,324.262,769.784,225.295
Kinesin-4,136,Track_25616,5,1,1,0,0,0,2.775,286.935,289.71,0.328,25615,25616,10.235,45.416,0,0.367,0.501,0.135,0.446,0.162,562.186,1231.35,299.667,372.011,348.067
Kinesin-4,137,Track_25644,5,0,0,0,0,0,2.22,286.935,289.155,0.555,25643,25644,72.113,59.556,0,0.333,0.507,0.122,0.435,0.172,1477.182,2223.232,1101.336,1356.269,388.462
Kinesin-4,138,Track_25919,17,0,0,0,0,0,8.88,290.82,299.7,1.504,25918,25919,68.789,14.012,0,0.171,0.631,0.036,0.125,0.164,566.561,792.313,425.871,561.626,94.3
Kinesin-4,139,Track_26016,8,1,2,0,0,0,4.995,291.93,296.925,2.639,26015,26016,37.296,49.657,0,0.492,0.656,0.244,0.503,0.129,668.358,1060.923,201.691,853.531,315.58
